 #Kpoint 
    0.000000000000000         0.000000000000000         0.000000000000000     
            1  -0.7815012359579463     
            7   0.1179756352037682     
            1            1  (1.7985603837172980E-002,0.000000000000000)
            1            2  (-0.7978146248088449,0.000000000000000)
            1            3  (1.0963574235570737E-004,0.000000000000000)
            1            4  (-0.8970094969289275,0.000000000000000)
            2            1  (-1.063564571330465,0.000000000000000)
            3            1  (1.248869276103625,0.000000000000000)
            4            1  (-0.1068371128629675,0.000000000000000)
            5            1  (-0.1066242346349711,0.000000000000000)
            8   0.1180706046282128     
            1            1  (-1.0881883443133587E-006,0.000000000000000)
            1            2  (6.1842332323661572E-005,0.000000000000000)
            1            3  (1.200821319566735,0.000000000000000)
            1            4  (9.1739243929050174E-005,0.000000000000000)
            2            1  (1.0875405765025325E-004,0.000000000000000)
            3            1  (-1.0603930000390901E-004,0.000000000000000)
            4            1  (-1.164754658611104,0.000000000000000)
            5            1  (1.164753704556676,0.000000000000000)
 #Kpoint 
    0.000000000000000         0.000000000000000         0.000000000000000     
            1  -0.7815012359579463     
            1            1  (0.8025095414268656,0.000000000000000)
            1            2  (-2.3133691784417564E-004,0.000000000000000)
            1            3  (1.0644960263041877E-008,0.000000000000000)
            1            4  (-1.1012320546968184E-003,0.000000000000000)
            2            1  (7.9560792224899007E-002,0.000000000000000)
            3            1  (7.9550551030403260E-002,0.000000000000000)
            4            1  (7.9519776006710369E-002,0.000000000000000)
            5            1  (7.9519760552490049E-002,0.000000000000000)
            2  -0.4931231385703519     
            1            1  (6.9355312077929025E-008,0.000000000000000)
            1            2  (4.1491276734527187E-005,0.000000000000000)
            1            3  (0.7124156969573076,0.000000000000000)
            1            4  (5.1339722999826421E-005,0.000000000000000)
            2            1  (-2.7461181488390136E-005,0.000000000000000)
            3            1  (3.0520617716004262E-005,0.000000000000000)
            4            1  (0.3134559995944913,0.000000000000000)
            5            1  (-0.3134590378912454,0.000000000000000)
            3  -0.4930613896978436     
            1            1  (8.4619418890921443E-004,0.000000000000000)
            1            2  (0.4986504972912387,0.000000000000000)
            1            3  (-6.5709902076140447E-005,0.000000000000000)
            1            4  (0.5088035428010256,0.000000000000000)
            2            1  (-0.2715761414168830,0.000000000000000)
            3            1  (0.3465873660255806,0.000000000000000)
            4            1  (-3.7338031958438642E-002,0.000000000000000)
            5            1  (-3.7280152910606136E-002,0.000000000000000)
            4  -0.4922173717659122     
            1            1  (-4.4853660370607160E-004,0.000000000000000)
            1            2  (0.5088864238100709,0.000000000000000)
            1            3  (6.3055677046855884E-006,0.000000000000000)
            1            4  (-0.4985787726538374,0.000000000000000)
            2            1  (0.2722950151044879,0.000000000000000)
            3            1  (0.1657774292903990,0.000000000000000)
            4            1  (-0.2192642570668920,0.000000000000000)
            5            1  (-0.2192697770595180,0.000000000000000)
            5   9.0253447338420209E-002
            1            1  (1.705438817392032,0.000000000000000)
            1            2  (-2.9153296614865998E-003,0.000000000000000)
            1            3  (-5.3200966110575868E-007,0.000000000000000)
            1            4  (1.7660725390640335E-002,0.000000000000000)
            2            1  (-0.6403883210314215,0.000000000000000)
            3            1  (-0.6675498087917286,0.000000000000000)
            4            1  (-0.6715930239985486,0.000000000000000)
            5            1  (-0.6715940054985109,0.000000000000000)
            6   0.1164633209606849     
            1            1  (-2.1098930853427775E-002,0.000000000000000)
            1            2  (-0.8949070887322415,0.000000000000000)
            1            3  (-1.4733218926405454E-005,0.000000000000000)
            1            4  (0.7953349284805945,0.000000000000000)
            2            1  (0.9662411517022688,0.000000000000000)
            3            1  (0.6843376652533042,0.000000000000000)
            4            1  (-0.8088858315202210,0.000000000000000)
            5            1  (-0.8089143024127838,0.000000000000000)
            7   0.1179756352037682     
            1            1  (1.7985603837172980E-002,0.000000000000000)
            1            2  (-0.7978146248088449,0.000000000000000)
            1            3  (1.0963574235570737E-004,0.000000000000000)
            1            4  (-0.8970094969289275,0.000000000000000)
            2            1  (-1.063564571330465,0.000000000000000)
            3            1  (1.248869276103625,0.000000000000000)
            4            1  (-0.1068371128629675,0.000000000000000)
            5            1  (-0.1066242346349711,0.000000000000000)
            8   0.1180706046282128     
            1            1  (-1.0881883443133587E-006,0.000000000000000)
            1            2  (6.1842332323661572E-005,0.000000000000000)
            1            3  (1.200821319566735,0.000000000000000)
            1            4  (9.1739243929050174E-005,0.000000000000000)
            2            1  (1.0875405765025325E-004,0.000000000000000)
            3            1  (-1.0603930000390901E-004,0.000000000000000)
            4            1  (-1.164754658611104,0.000000000000000)
            5            1  (1.164753704556676,0.000000000000000)
 #Kpoint 
    0.000000000000000         0.000000000000000         0.000000000000000     
            1  -0.7307793068859364     
            1            1  (0.7481411581602136,0.000000000000000)
            1            2  (-3.2364280446148908E-004,0.000000000000000)
            1            3  (9.2939915378208393E-009,0.000000000000000)
            1            4  (-1.0204810141245990E-003,0.000000000000000)
            2            1  (0.1004488281967828,0.000000000000000)
            3            1  (0.1004243598041105,0.000000000000000)
            4            1  (0.1005051403779049,0.000000000000000)
            5            1  (0.1005051247900375,0.000000000000000)
            2  -0.4537205370374990     
            1            1  (3.4695365803175482E-008,0.000000000000000)
            1            2  (2.0785966076134551E-005,0.000000000000000)
            1            3  (0.6606641183375368,0.000000000000000)
            1            4  (2.7941276311684517E-005,0.000000000000000)
            2            1  (-1.8646460819621534E-005,0.000000000000000)
            3            1  (1.9592524132332443E-005,0.000000000000000)
            4            1  (0.3627441405993693,0.000000000000000)
            5            1  (-0.3627450786698987,0.000000000000000)
            3  -0.4536049577554905     
            1            1  (-8.0615863587815608E-004,0.000000000000000)
            1            2  (-0.4690742303804631,0.000000000000000)
            1            3  (3.4427834856586268E-005,0.000000000000000)
            1            4  (-0.4654808969299498,0.000000000000000)
            2            1  (0.3096290399063891,0.000000000000000)
            3            1  (-0.4035941075920464,0.000000000000000)
            4            1  (4.6740641912907194E-002,0.000000000000000)
            5            1  (4.6702772829080211E-002,0.000000000000000)
            4  -0.4527399060965939     
            1            1  (-1.3932752145577842E-004,0.000000000000000)
            1            2  (0.4654348132802713,0.000000000000000)
            1            3  (5.1909537293195433E-006,0.000000000000000)
            1            4  (-0.4690126452119367,0.000000000000000)
            2            1  (0.3192795142242740,0.000000000000000)
            3            1  (0.1861715095939417,0.000000000000000)
            4            1  (-0.2530677565848153,0.000000000000000)
            5            1  (-0.2530734299432974,0.000000000000000)
            5   0.1214244388944268     
            1            1  (1.730040114469600,0.000000000000000)
            1            2  (-3.4289218433676012E-003,0.000000000000000)
            1            3  (-4.2573274688051102E-007,0.000000000000000)
            1            4  (1.4902393632103175E-002,0.000000000000000)
            2            1  (-0.6416407803013103,0.000000000000000)
            3            1  (-0.6629472120903074,0.000000000000000)
            4            1  (-0.6676228785952611,0.000000000000000)
            5            1  (-0.6676236192726650,0.000000000000000)
            6   0.1571894762255439     
            1            1  (1.8560640852811970E-002,0.000000000000000)
            1            2  (0.9268820695375976,0.000000000000000)
            1            3  (1.5584442649340995E-005,0.000000000000000)
            1            4  (-0.8033115870859847,0.000000000000000)
            2            1  (-0.9402421033793041,0.000000000000000)
            3            1  (-0.6901849569337799,0.000000000000000)
            4            1  (0.8010135101129268,0.000000000000000)
            5            1  (0.8010425404602168,0.000000000000000)
            7   0.1588082359911677     
            1            1  (1.4612702370644406E-002,0.000000000000000)
            1            2  (-0.8057360534320224,0.000000000000000)
            1            3  (5.5049257849203810E-004,0.000000000000000)
            1            4  (-0.9288597908611647,0.000000000000000)
            2            1  (-1.060876529947159,0.000000000000000)
            3            1  (1.226401588717281,0.000000000000000)
            4            1  (-9.4570037064851287E-002,0.000000000000000)
            5            1  (-9.3540198715703488E-002,0.000000000000000)
            8   0.1588293101144005     
            1            1  (-6.1217626005572056E-006,0.000000000000000)
            1            2  (3.4883577314167381E-004,0.000000000000000)
            1            3  (1.230053088950224,0.000000000000000)
            1            4  (4.2595325782087204E-004,0.000000000000000)
            2            1  (4.8654742741760656E-004,0.000000000000000)
            3            1  (-5.4045894398470514E-004,0.000000000000000)
            4            1  (-1.150326496324359,0.000000000000000)
            5            1  (1.150389926369016,0.000000000000000)
 #Kpoint 
    0.000000000000000         0.000000000000000         0.000000000000000     
            1  -0.7222255919045281     
            1            1  (0.7401348928712016,0.000000000000000)
            1            2  (-3.3483032107317308E-004,0.000000000000000)
            1            3  (9.3744901178117058E-009,0.000000000000000)
            1            4  (-1.0026126686027883E-003,0.000000000000000)
            2            1  (0.1034827942673541,0.000000000000000)
            3            1  (0.1034720529577586,0.000000000000000)
            4            1  (0.1035643912277455,0.000000000000000)
            5            1  (0.1035643752628820,0.000000000000000)
            2  -0.4469346246684551     
            1            1  (3.1810593909540914E-008,0.000000000000000)
            1            2  (1.9788007157376618E-005,0.000000000000000)
            1            3  (0.6535732092333039,0.000000000000000)
            1            4  (2.6572295937895499E-005,0.000000000000000)
            2            1  (-1.8249327762158371E-005,0.000000000000000)
            3            1  (1.9191169583937526E-005,0.000000000000000)
            4            1  (0.3693593895013365,0.000000000000000)
            5            1  (-0.3693603240283028,0.000000000000000)
            3  -0.4468122416834900     
            1            1  (-7.8786916493717466E-004,0.000000000000000)
            1            2  (-0.4660141187776008,0.000000000000000)
            1            3  (3.2732716868770011E-005,0.000000000000000)
            1            4  (-0.4585215269628318,0.000000000000000)
            2            1  (0.3138520981601266,0.000000000000000)
            3            1  (-0.4117510993508747,0.000000000000000)
            4            1  (4.8699359480129385E-002,0.000000000000000)
            5            1  (4.8662297745661935E-002,0.000000000000000)
            4  -0.4459315584716056     
            1            1  (-9.0164256043645188E-005,0.000000000000000)
            1            2  (0.4584416659396314,0.000000000000000)
            1            3  (5.0613930540457922E-006,0.000000000000000)
            1            4  (-0.4659576807573975,0.000000000000000)
            2            1  (0.3264279497504005,0.000000000000000)
            3            1  (0.1878119720410501,0.000000000000000)
            4            1  (-0.2574785197016550,0.000000000000000)
            5            1  (-0.2574842136130539,0.000000000000000)
            5   0.1271118637689125     
            1            1  (1.733484317805282,0.000000000000000)
            1            2  (-3.4299023116639992E-003,0.000000000000000)
            1            3  (-4.1053647076042942E-007,0.000000000000000)
            1            4  (1.4725577860291930E-002,0.000000000000000)
            2            1  (-0.6414815467882565,0.000000000000000)
            3            1  (-0.6623955535363659,0.000000000000000)
            4            1  (-0.6670387710087251,0.000000000000000)
            5            1  (-0.6670394790986039,0.000000000000000)
            6   0.1642747278962889     
            1            1  (1.8318264137745673E-002,0.000000000000000)
            1            2  (0.9322617482776394,0.000000000000000)
            1            3  (1.5638258220873427E-005,0.000000000000000)
            1            4  (-0.8028914810257958,0.000000000000000)
            2            1  (-0.9351373064060698,0.000000000000000)
            3            1  (-0.6926360639390721,0.000000000000000)
            4            1  (0.7999049628842509,0.000000000000000)
            5            1  (0.7999339496871437,0.000000000000000)
            7   0.1659027772791131     
            1            1  (1.4455465650209678E-002,0.000000000000000)
            1            2  (-0.8053141999355958,0.000000000000000)
            1            3  (1.0079716925105700E-003,0.000000000000000)
            1            4  (-0.9342092488744952,0.000000000000000)
            2            1  (-1.061776203312600,0.000000000000000)
            3            1  (1.222094996157504,0.000000000000000)
            4            1  (-9.2248590006439174E-002,0.000000000000000)
            5            1  (-9.0372296629930141E-002,0.000000000000000)
            8   0.1659144604453070     
            1            1  (-1.1410584458221558E-005,0.000000000000000)
            1            2  (6.4606266686920480E-004,0.000000000000000)
            1            3  (1.233835088743968,0.000000000000000)
            1            4  (7.7344803475091345E-004,0.000000000000000)
            2            1  (8.7912514390265349E-004,0.000000000000000)
            3            1  (-9.8993758069067608E-004,0.000000000000000)
            4            1  (-1.148186758230494,0.000000000000000)
            5            1  (1.148315231736562,0.000000000000000)
 #Kpoint 
    0.000000000000000         0.000000000000000         0.000000000000000     
            1  -0.7196263935685675     
            1            1  (0.7396514666729700,0.000000000000000)
            1            2  (-3.3395001147761894E-004,0.000000000000000)
            1            3  (9.7107131393196330E-009,0.000000000000000)
            1            4  (-9.9700185205563912E-004,0.000000000000000)
            2            1  (0.1036560707395843,0.000000000000000)
            3            1  (0.1036652693964530,0.000000000000000)
            4            1  (0.1037489599106340,0.000000000000000)
            5            1  (0.1037489434588825,0.000000000000000)
            2  -0.4446185189230134     
            1            1  (3.1835475783880033E-008,0.000000000000000)
            1            2  (2.0678688258174822E-005,0.000000000000000)
            1            3  (0.6536518747880314,0.000000000000000)
            1            4  (2.7348205411413983E-005,0.000000000000000)
            2            1  (-1.8773270131362636E-005,0.000000000000000)
            3            1  (1.9947948729604149E-005,0.000000000000000)
            4            1  (0.3692860625047909,0.000000000000000)
            5            1  (-0.3692872289243281,0.000000000000000)
            3  -0.4444983642628200     
            1            1  (-7.7492763867455683E-004,0.000000000000000)
            1            2  (-0.4671445492945307,0.000000000000000)
            1            3  (3.3899290684843304E-005,0.000000000000000)
            1            4  (-0.4574786837158087,0.000000000000000)
            2            1  (0.3130136377952814,0.000000000000000)
            3            1  (-0.4121178149224762,0.000000000000000)
            4            1  (4.9304467250786015E-002,0.000000000000000)
            5            1  (4.9266098606787156E-002,0.000000000000000)
            4  -0.4435981035462960     
            1            1  (-8.3179606064745412E-005,0.000000000000000)
            1            2  (0.4573797439523185,0.000000000000000)
            1            3  (5.0699066916566244E-006,0.000000000000000)
            1            4  (-0.4670918346825056,0.000000000000000)
            2            1  (0.3271072626099912,0.000000000000000)
            3            1  (0.1868149242884109,0.000000000000000)
            4            1  (-0.2573224149153716,0.000000000000000)
            5            1  (-0.2573281162845990,0.000000000000000)
            5   0.1289986561790655     
            1            1  (1.733688446651009,0.000000000000000)
            1            2  (-3.3720657156157846E-003,0.000000000000000)
            1            3  (-4.0561385328214900E-007,0.000000000000000)
            1            4  (1.4855217177884125E-002,0.000000000000000)
            2            1  (-0.6413066311379919,0.000000000000000)
            3            1  (-0.6624786167240607,0.000000000000000)
            4            1  (-0.6670252298667331,0.000000000000000)
            5            1  (-0.6670259291330242,0.000000000000000)
            6   0.1662329411585040     
            1            1  (1.8345094216684506E-002,0.000000000000000)
            1            2  (0.9339477179622050,0.000000000000000)
            1            3  (1.5591082321428175E-005,0.000000000000000)
            1            4  (-0.8008785326424014,0.000000000000000)
            2            1  (-0.9329164022002562,0.000000000000000)
            3            1  (-0.6952621607466555,0.000000000000000)
            4            1  (0.8000895963477181,0.000000000000000)
            5            1  (0.8001184968168825,0.000000000000000)
            7   0.1678544191925778     
            1            1  (1.4683859803045551E-002,0.000000000000000)
            1            2  (-0.8033072808806166,0.000000000000000)
            1            3  (1.0730376646086402E-003,0.000000000000000)
            1            4  (-0.9358783816110557,0.000000000000000)
            2            1  (-1.063855020180307,0.000000000000000)
            3            1  (1.220570612554832,0.000000000000000)
            4            1  (-9.0682646908075815E-002,0.000000000000000)
            5            1  (-8.8685140167998069E-002,0.000000000000000)
            8   0.1678654058601517     
            1            1  (-1.2378276788283070E-005,0.000000000000000)
            1            2  (6.8682268078919001E-004,0.000000000000000)
            1            3  (1.233793360798400,0.000000000000000)
            1            4  (8.2413664305828311E-004,0.000000000000000)
            2            1  (9.3689597155525365E-004,0.000000000000000)
            3            1  (-1.0530850124247065E-003,0.000000000000000)
            4            1  (-1.148206820659893,0.000000000000000)
            5            1  (1.148342161752091,0.000000000000000)
 #Kpoint 
    0.000000000000000         0.000000000000000         0.000000000000000     
            1  -0.7195890543416924     
            1            1  (0.7396352811224378,0.000000000000000)
            1            2  (-3.3448651533878011E-004,0.000000000000000)
            1            3  (9.6699353901035905E-009,0.000000000000000)
            1            4  (-9.9758318851146362E-004,0.000000000000000)
            2            1  (0.1036629252103963,0.000000000000000)
            3            1  (0.1036707745858269,0.000000000000000)
            4            1  (0.1037550920322266,0.000000000000000)
            5            1  (0.1037550756392820,0.000000000000000)
            2  -0.4445866728178837     
            1            1  (3.2029874642005455E-008,0.000000000000000)
            1            2  (2.0682766545894566E-005,0.000000000000000)
            1            3  (0.6536428795049044,0.000000000000000)
            1            4  (2.7354888827190372E-005,0.000000000000000)
            2            1  (-1.8778572510152359E-005,0.000000000000000)
            3            1  (1.9952894936874554E-005,0.000000000000000)
            4            1  (0.3692944344178523,0.000000000000000)
            5            1  (-0.3692956005302823,0.000000000000000)
            3  -0.4444664704087151     
            1            1  (-7.7685613070305106E-004,0.000000000000000)
            1            2  (-0.4670114256597633,0.000000000000000)
            1            3  (3.3908295779537298E-005,0.000000000000000)
            1            4  (-0.4576019942856521,0.000000000000000)
            2            1  (0.3131122694092669,0.000000000000000)
            3            1  (-0.4120745222006805,0.000000000000000)
            4            1  (4.9233757499502040E-002,0.000000000000000)
            5            1  (4.9195377309222549E-002,0.000000000000000)
            4  -0.4435663923134094     
            1            1  (-8.3326187169335459E-005,0.000000000000000)
            1            2  (0.4575036668087384,0.000000000000000)
            1            3  (5.0623711397689141E-006,0.000000000000000)
            1            4  (-0.4669575257475310,0.000000000000000)
            2            1  (0.3270283254163256,0.000000000000000)
            3            1  (0.1869333265454318,0.000000000000000)
            4            1  (-0.2573419597329151,0.000000000000000)
            5            1  (-0.2573476528638798,0.000000000000000)
            5   0.1290250279381977     
            1            1  (1.733695514871630,0.000000000000000)
            1            2  (-3.3792418590995218E-003,0.000000000000000)
            1            3  (-4.0616078106276610E-007,0.000000000000000)
            1            4  (1.4844795406504269E-002,0.000000000000000)
            2            1  (-0.6413171391963918,0.000000000000000)
            3            1  (-0.6624664129337196,0.000000000000000)
            4            1  (-0.6670242698527713,0.000000000000000)
            5            1  (-0.6670249700943465,0.000000000000000)
            6   0.1662613026805098     
            1            1  (1.8346444019535949E-002,0.000000000000000)
            1            2  (0.9337800725496077,0.000000000000000)
            1            3  (1.5601227842458396E-005,0.000000000000000)
            1            4  (-0.8010812610127501,0.000000000000000)
            2            1  (-0.9331398375820140,0.000000000000000)
            3            1  (-0.6950000261359046,0.000000000000000)
            4            1  (0.8000692970050417,0.000000000000000)
            5            1  (0.8000982161709498,0.000000000000000)
            7   0.1678828991521177     
            1            1  (1.4662811147425238E-002,0.000000000000000)
            1            2  (-0.8035089518457775,0.000000000000000)
            1            3  (1.0753284179893963E-003,0.000000000000000)
            1            4  (-0.9357117613097166,0.000000000000000)
            2            1  (-1.063647281042050,0.000000000000000)
            3            1  (1.220722535159066,0.000000000000000)
            4            1  (-9.0848442199113630E-002,0.000000000000000)
            5            1  (-8.8846683908037696E-002,0.000000000000000)
            8   0.1678938560816057     
            1            1  (-1.2386563397626366E-005,0.000000000000000)
            1            2  (6.8848173435381290E-004,0.000000000000000)
            1            3  (1.233798124376280,0.000000000000000)
            1            4  (8.2573499190362408E-004,0.000000000000000)
            2            1  (9.3869673377267536E-004,0.000000000000000)
            3            1  (-1.0554774358930629E-003,0.000000000000000)
            4            1  (-1.148203824114131,0.000000000000000)
            5            1  (1.148339769789612,0.000000000000000)
 #Kpoint 
    0.000000000000000         0.000000000000000         0.000000000000000     
            1  -0.7195973675717823     
            1            1  (0.7396377790699010,0.000000000000000)
            1            2  (-3.3499281925912088E-004,0.000000000000000)
            1            3  (9.6270465587459857E-009,0.000000000000000)
            1            4  (-9.9816787203325149E-004,0.000000000000000)
            2            1  (0.1036628050290622,0.000000000000000)
            3            1  (0.1036690863415814,0.000000000000000)
            4            1  (0.1037540945054303,0.000000000000000)
            5            1  (0.1037540781751635,0.000000000000000)
            2  -0.4445942582536040     
            1            1  (3.2217692153551945E-008,0.000000000000000)
            1            2  (2.0676004775420480E-005,0.000000000000000)
            1            3  (0.6536439341393208,0.000000000000000)
            1            4  (2.7352796180468659E-005,0.000000000000000)
            2            1  (-1.8777130029151146E-005,0.000000000000000)
            3            1  (1.9947904928214059E-005,0.000000000000000)
            4            1  (0.3692934546330006,0.000000000000000)
            5            1  (-0.3692946172600571,0.000000000000000)
            3  -0.4444739961239766     
            1            1  (-7.7888370403683932E-004,0.000000000000000)
            1            2  (-0.4668759361772158,0.000000000000000)
            1            3  (3.3903530933552742E-005,0.000000000000000)
            1            4  (-0.4577419850554063,0.000000000000000)
            2            1  (0.3132098751038976,0.000000000000000)
            3            1  (-0.4120168043837062,0.000000000000000)
            4            1  (4.9156347003502784E-002,0.000000000000000)
            5            1  (4.9117972394941450E-002,0.000000000000000)
            4  -0.4435744036644175     
            1            1  (-8.3617445764249280E-005,0.000000000000000)
            1            2  (0.4576445754638925,0.000000000000000)
            1            3  (5.0554465104712454E-006,0.000000000000000)
            1            4  (-0.4668208858588221,0.000000000000000)
            2            1  (0.3269344484707538,0.000000000000000)
            3            1  (0.1870554275381337,0.000000000000000)
            4            1  (-0.2573558103667785,0.000000000000000)
            5            1  (-0.2573614957173653,0.000000000000000)
            5   0.1290188133541510     
            1            1  (1.733694615686554,0.000000000000000)
            1            2  (-3.3869422188249026E-003,0.000000000000000)
            1            3  (-4.0676614726412825E-007,0.000000000000000)
            1            4  (1.4834009886985397E-002,0.000000000000000)
            2            1  (-0.6413289805638571,0.000000000000000)
            3            1  (-0.6624546299557333,0.000000000000000)
            4            1  (-0.6670246699809179,0.000000000000000)
            5            1  (-0.6670253713103297,0.000000000000000)
            6   0.1662538015384685     
            1            1  (1.8348462679654020E-002,0.000000000000000)
            1            2  (0.9335868832420893,0.000000000000000)
            1            3  (1.5611319330044253E-005,0.000000000000000)
            1            4  (-0.8013052428635823,0.000000000000000)
            2            1  (-0.9333940641150831,0.000000000000000)
            3            1  (-0.6947074884152146,0.000000000000000)
            4            1  (0.8000486098169631,0.000000000000000)
            5            1  (0.8000775477847738,0.000000000000000)
            7   0.1678755945836229     
            1            1  (1.4640472422930446E-002,0.000000000000000)
            1            2  (-0.8037318694177429,0.000000000000000)
