 #Kpoint 
    0.000000000000000         0.000000000000000         0.000000000000000     
            1  -0.8187601529203652     
            1           17  (6.3022238672300751E-003,0.000000000000000)
            1           18  (-3.0072875280113762E-007,0.000000000000000)
            2            1  (-7.4441058065677286E-006,0.000000000000000)
            2            2  (-3.9182946256640015E-006,0.000000000000000)
            2            3  (-5.3011535879912882E-007,0.000000000000000)
            2            4  (-4.0372831983113540E-002,0.000000000000000)
            2            5  (-1.1693585201754809E-006,0.000000000000000)
            2            6  (2.2280309401214268E-007,0.000000000000000)
            2            7  (1.5279761845542524E-002,0.000000000000000)
            2            8  (-6.4700015657436335E-007,0.000000000000000)
            3            1  (6.9124555309721809E-006,0.000000000000000)
            3            2  (3.4488857874999171E-006,0.000000000000000)
            3            3  (-7.4296898357489519E-007,0.000000000000000)
            3            4  (-4.0178850141788340E-002,0.000000000000000)
            3            5  (-1.0896954613933901E-006,0.000000000000000)
            3            6  (-6.6088417376975101E-007,0.000000000000000)
            3            7  (1.5171433776611174E-002,0.000000000000000)
            3            8  (4.1131503745336879E-008,0.000000000000000)
            4            1  (0.2600081461190271,0.000000000000000)
            4            2  (0.1345355101416752,0.000000000000000)
            4            3  (3.8169730601926776E-003,0.000000000000000)
            4            4  (-4.5861424116999741E-002,0.000000000000000)
            4            5  (-2.6984871644399225E-003,0.000000000000000)
            4            6  (1.6942971593602044E-002,0.000000000000000)
            4            7  (-1.4136929625836752E-002,0.000000000000000)
            4            8  (-1.1683590554615840E-002,0.000000000000000)
            5            1  (-0.2600075935225047,0.000000000000000)
            5            2  (-0.1345350344876231,0.000000000000000)
            5            3  (-3.8182185028807747E-003,0.000000000000000)
            5            4  (-4.5861353971699971E-002,0.000000000000000)
            5            5  (2.6966976543820872E-003,0.000000000000000)
            5            6  (-1.6942493577600751E-002,0.000000000000000)
            5            7  (-1.4136847427661045E-002,0.000000000000000)
            5            8  (1.1684273933128549E-002,0.000000000000000)
            3  -0.5292072789279197     
            1            1  (8.5257601929983979E-004,0.000000000000000)
            1            2  (-6.3523888407284487E-004,0.000000000000000)
            1            3  (-0.4460428644232333,0.000000000000000)
            1            4  (1.5626969556548022E-005,0.000000000000000)
            1            5  (-0.3968833327068899,0.000000000000000)
            1            6  (-8.6968712355680114E-002,0.000000000000000)
            1            7  (3.0533443527805485E-006,0.000000000000000)
            1            8  (-7.7248322567779595E-002,0.000000000000000)
            1            9  (-4.4488156737532676E-003,0.000000000000000)
            1           10  (1.9914950352449122E-007,0.000000000000000)
            1           11  (-2.1431000126556636E-003,0.000000000000000)
            1           12  (-1.3556033586078403E-007,0.000000000000000)
            1           13  (-8.7576709429967921E-003,0.000000000000000)
            1           14  (5.1383140327129683E-003,0.000000000000000)
            1           15  (-2.4309503200221666E-007,0.000000000000000)
            1           16  (2.2198876994964905E-003,0.000000000000000)
            1           17  (1.6507387153881322E-007,0.000000000000000)
            1           18  (9.9026987194572712E-003,0.000000000000000)
            2            1  (0.2113183405418716,0.000000000000000)
            2            2  (0.1067962022166002,0.000000000000000)
            2            3  (3.0054553858398371E-002,0.000000000000000)
            2            4  (-1.0621614330134737E-006,0.000000000000000)
            2            5  (3.3079231271335600E-002,0.000000000000000)
            2            6  (-1.1596661067512356E-002,0.000000000000000)
            2            7  (4.0234191237241322E-007,0.000000000000000)
            2            8  (1.7917497051045866E-002,0.000000000000000)
            3            1  (-0.2984818504852725,0.000000000000000)
            3            2  (-0.1520848020487662,0.000000000000000)
            3            3  (3.8067675782947286E-002,0.000000000000000)
            3            4  (-1.0566468367645440E-006,0.000000000000000)
            3            5  (3.0099292881352623E-002,0.000000000000000)
            3            6  (2.6773753205134147E-002,0.000000000000000)
            3            7  (4.0126208678977069E-007,0.000000000000000)
            3            8  (3.8195308403701418E-003,0.000000000000000)
            4            1  (4.2914904504104116E-002,0.000000000000000)
            4            2  (2.2507491644244731E-002,0.000000000000000)
            4            3  (3.0732981225682195E-002,0.000000000000000)
            4            4  (-7.4360528067121050E-004,0.000000000000000)
            4            5  (2.6619771262878570E-002,0.000000000000000)
            4            6  (-8.5780287965540273E-003,0.000000000000000)
            4            7  (-4.7377964497599253E-003,0.000000000000000)
            4            8  (-1.1994133113522654E-002,0.000000000000000)
            5            1  (4.2901226683361993E-002,0.000000000000000)
            5            2  (2.2500430213845801E-002,0.000000000000000)
            5            3  (3.0732753657238935E-002,0.000000000000000)
            5            4  (7.4120727492035690E-004,0.000000000000000)
            5            5  (2.6619940836202130E-002,0.000000000000000)
            5            6  (-8.5789165153653153E-003,0.000000000000000)
            5            7  (4.7370519495120835E-003,0.000000000000000)
            5            8  (-1.1993519852454365E-002,0.000000000000000)
            4  -0.5282470582769152     
            1            1  (1.1443554231700675E-003,0.000000000000000)
            1            2  (-5.8036152136395726E-004,0.000000000000000)
            1            3  (0.3970410895836052,0.000000000000000)
            1            4  (5.0487345064397389E-006,0.000000000000000)
            1            5  (-0.4472317978031666,0.000000000000000)
            1            6  (7.7206304080277927E-002,0.000000000000000)
            1            7  (1.0119960845459199E-006,0.000000000000000)
            1            8  (-8.6528714005352003E-002,0.000000000000000)
            1            9  (3.5314994010900245E-003,0.000000000000000)
            1           10  (1.0397758893608014E-007,0.000000000000000)
            1           11  (8.7371184967691955E-003,0.000000000000000)
            1           12  (-1.0146347764965873E-007,0.000000000000000)
            1           13  (-4.0612412066162625E-003,0.000000000000000)
            1           14  (-4.1167487718162211E-003,0.000000000000000)
            1           15  (-7.7489254589697967E-008,0.000000000000000)
            1           16  (-9.5845610563837121E-003,0.000000000000000)
            1           17  (5.5550849840733312E-008,0.000000000000000)
            1           18  (4.7902579025760122E-003,0.000000000000000)
            2            1  (0.2433381650338219,0.000000000000000)
            2            2  (0.1220566400097865,0.000000000000000)
            2            3  (-2.6877884135720148E-002,0.000000000000000)
            2            4  (-3.4103646992849284E-007,0.000000000000000)
            2            5  (3.7286633757886677E-002,0.000000000000000)
            2            6  (9.8722806271268893E-003,0.000000000000000)
            2            7  (1.3173007031861638E-007,0.000000000000000)
            2            8  (2.0634988746276249E-002,0.000000000000000)
            3            1  (0.1169593625031519,0.000000000000000)
            3            2  (6.0667081411981925E-002,0.000000000000000)
            3            3  (-2.9421380321764889E-002,0.000000000000000)
            3            4  (-3.3508275134203908E-007,0.000000000000000)
            3            5  (2.9068449130182472E-002,0.000000000000000)
            3            6  (-5.1731215942886202E-003,0.000000000000000)
            3            7  (1.2870697007338671E-007,0.000000000000000)
            3            8  (-1.6819071768819277E-002,0.000000000000000)
            4            1  (-0.1809267067495173,0.000000000000000)
            4            2  (-9.1530974184176259E-002,0.000000000000000)
            4            3  (-2.9211897462843039E-002,0.000000000000000)
            4            4  (4.0119826551515102E-003,0.000000000000000)
            4            5  (3.2369501426555362E-002,0.000000000000000)
            4            6  (-1.5596591657149215E-003,0.000000000000000)
            4            7  (2.0082694439077051E-002,0.000000000000000)
            4            8  (-3.3140035161335689E-003,0.000000000000000)
            5            1  (-0.1809313918812354,0.000000000000000)
            5            2  (-9.1533148650042417E-002,0.000000000000000)
            5            3  (-2.9211871575738582E-002,0.000000000000000)
            5            4  (-4.0128486513744685E-003,0.000000000000000)
            5            5  (3.2369420212938815E-002,0.000000000000000)
            5            6  (-1.5599537483227237E-003,0.000000000000000)
            5            7  (-2.0082934180354201E-002,0.000000000000000)
            5            8  (-3.3137972868560574E-003,0.000000000000000)
            5  -2.2209599329359408E-002
            1            1  (-1.361110782503075,0.000000000000000)
            1            2  (0.1996676900661965,0.000000000000000)
            1            3  (9.6409847256250202E-003,0.000000000000000)
            1            4  (-1.1848126633799854E-008,0.000000000000000)
            1            5  (-1.2562476438905488E-002,0.000000000000000)
            1            6  (-1.8446069282974271E-003,0.000000000000000)
            1            7  (5.1364573168634013E-008,0.000000000000000)
            1            8  (2.3017668639432327E-003,0.000000000000000)
            1            9  (1.7222527996501970E-003,0.000000000000000)
            1           10  (2.2239634815997424E-008,0.000000000000000)
            1           11  (-9.8590832149206865E-003,0.000000000000000)
            1           12  (-9.0279082410379542E-009,0.000000000000000)
            1           13  (7.8277015880948131E-004,0.000000000000000)
            1           14  (2.3165401819803138E-005,0.000000000000000)
            1           15  (3.1726947950719297E-009,0.000000000000000)
            1           16  (8.0775401803811044E-004,0.000000000000000)
            1           17  (-1.4514311979704526E-009,0.000000000000000)
            1           18  (-2.0521837975415861E-004,0.000000000000000)
            2            1  (0.8072189993573353,0.000000000000000)
            2            2  (-0.2433146653978083,0.000000000000000)
            2            3  (1.3038633186802115E-003,0.000000000000000)
            2            4  (-6.7077489503565931E-008,0.000000000000000)
            2            5  (-0.2104868846047520,0.000000000000000)
            2            6  (4.0524355866495113E-005,0.000000000000000)
            2            7  (6.7073877051893941E-009,0.000000000000000)
            2            8  (-3.7088784965846398E-003,0.000000000000000)
            3            1  (0.8188419752029484,0.000000000000000)
            3            2  (-0.2450144708890359,0.000000000000000)
            3            3  (0.2020153584099666,0.000000000000000)
            3            4  (-1.9875020343237947E-008,0.000000000000000)
            3            5  (7.6713628002359160E-002,0.000000000000000)
            3            6  (2.9551358098746858E-003,0.000000000000000)
            3            7  (7.6954183895006012E-009,0.000000000000000)
            3            8  (8.3669591982972577E-004,0.000000000000000)
            4            1  (0.8371521877952366,0.000000000000000)
            4            2  (-0.2493275143195248,0.000000000000000)
            4            3  (-0.1055643389501838,0.000000000000000)
            4            4  (0.1935865631673402,0.000000000000000)
            4            5  (7.0862320888751981E-002,0.000000000000000)
            4            6  (-1.2368908496519307E-003,0.000000000000000)
            4            7  (2.2471566076372866E-003,0.000000000000000)
            4            8  (7.3114786698382785E-004,0.000000000000000)
            5            1  (0.8371518646232432,0.000000000000000)
            5            2  (-0.2493273539771305,0.000000000000000)
            5            3  (-0.1055644678965116,0.000000000000000)
            5            4  (-0.1935867441939828,0.000000000000000)
            5            5  (7.0862484776472348E-002,0.000000000000000)
            5            6  (-1.2368959969592287E-003,0.000000000000000)
            5            7  (-2.2471605275134945E-003,0.000000000000000)
            5            8  (7.3114763337847881E-004,0.000000000000000)
            6   1.7992270973758873E-002
            1            1  (-4.1456961150923032E-002,0.000000000000000)
            1            2  (8.5847887433982001E-003,0.000000000000000)
            1            3  (-0.7704468495087441,0.000000000000000)
            1            4  (-4.1484675252879421E-006,0.000000000000000)
            1            5  (0.5957709650027577,0.000000000000000)
            1            6  (0.1206721410630757,0.000000000000000)
            1            7  (6.1785737035416427E-007,0.000000000000000)
            1            8  (-9.2084562620537005E-002,0.000000000000000)
            1            9  (-7.8331120273674809E-002,0.000000000000000)
            1           10  (-6.0268949401550173E-007,0.000000000000000)
            1           11  (-0.1198878288602198,0.000000000000000)
            1           12  (4.2238142808841938E-007,0.000000000000000)
            1           13  (3.7105012162812548E-002,0.000000000000000)
            1           14  (-1.8451866093774097E-002,0.000000000000000)
            1           15  (-1.4116679566274185E-007,0.000000000000000)
            1           16  (-3.6905870788592220E-002,0.000000000000000)
            1           17  (1.0395268659426162E-007,0.000000000000000)
            1           18  (9.0017351894670986E-003,0.000000000000000)
            2            1  (0.6617198646686906,0.000000000000000)
            2            2  (-0.1081962499927505,0.000000000000000)
            2            3  (2.2479365279572339E-002,0.000000000000000)
            2            4  (1.3708038392716978E-007,0.000000000000000)
            2            5  (-0.2452875901118688,0.000000000000000)
            2            6  (-2.0666480634288935E-002,0.000000000000000)
            2            7  (-1.1801339495059548E-007,0.000000000000000)
            2            8  (-1.1105242727119814E-002,0.000000000000000)
            3            1  (0.5760262228600656,0.000000000000000)
            3            2  (-9.6566135456053331E-002,0.000000000000000)
            3            3  (0.1937310092863957,0.000000000000000)
            3            4  (1.5320338062770631E-007,0.000000000000000)
            3            5  (6.2292018397420004E-002,0.000000000000000)
            3            6  (2.1163542751302402E-003,0.000000000000000)
            3            7  (-1.1621228538891596E-007,0.000000000000000)
            3            8  (2.4078984993855575E-002,0.000000000000000)
            4            1  (-0.5861849436223414,0.000000000000000)
            4            2  (9.2992157924382202E-002,0.000000000000000)
            4            3  (9.6477875541405231E-002,0.000000000000000)
            4            4  (-0.1906602286724624,0.000000000000000)
            4            5  (-7.0261338195256234E-002,0.000000000000000)
            4            6  (-8.1559609523512520E-003,0.000000000000000)
            4            7  (-2.0907699400783804E-002,0.000000000000000)
            4            8  (7.5844122423698035E-003,0.000000000000000)
            5            1  (-0.5861918681929517,0.000000000000000)
            5            2  (9.2993204036367155E-002,0.000000000000000)
            5            3  (9.6479138501551528E-002,0.000000000000000)
            5            4  (0.1906622760748169,0.000000000000000)
            5            5  (-7.0262287224605660E-002,0.000000000000000)
            5            6  (-8.1558136664840481E-003,0.000000000000000)
            5            7  (2.0907744855320386E-002,0.000000000000000)
            5            8  (7.5843075816962764E-003,0.000000000000000)
            7   1.9007154038143625E-002
            1            1  (8.2515565501908548E-003,0.000000000000000)
            1            2  (-1.5060650967850097E-003,0.000000000000000)
            1            3  (-0.6004120518031761,0.000000000000000)
            1            4  (4.0573788546580845E-006,0.000000000000000)
            1            5  (-0.7725379493482658,0.000000000000000)
            1            6  (9.3171967282619450E-002,0.000000000000000)
            1            7  (-6.4909463539826132E-007,0.000000000000000)
            1            8  (0.1199342593958675,0.000000000000000)
            1            9  (-6.7023812584612083E-002,0.000000000000000)
            1           10  (6.1715344251670437E-007,0.000000000000000)
            1           11  (-2.5066320280360314E-003,0.000000000000000)
            1           12  (-4.1508902899139617E-007,0.000000000000000)
            1           13  (-0.1430087353397389,0.000000000000000)
            1           14  (-1.5412367053262089E-002,0.000000000000000)
            1           15  (1.4960389941619819E-007,0.000000000000000)
            1           16  (-2.6404785254540881E-003,0.000000000000000)
            1           17  (-1.0225159564354801E-007,0.000000000000000)
            1           18  (-3.8223446005950436E-002,0.000000000000000)
            2            1  (-0.8121106131754576,0.000000000000000)
            2            2  (0.1312780123005316,0.000000000000000)
            2            3  (1.5210010021609991E-002,0.000000000000000)
            2            4  (-6.5843981379880183E-008,0.000000000000000)
            2            5  (0.3028564291254857,0.000000000000000)
            2            6  (-1.6772279356116259E-002,0.000000000000000)
            2            7  (1.1215806301906645E-007,0.000000000000000)
            2            8  (1.3970685698394901E-002,0.000000000000000)
            3            1  (0.8739439840886548,0.000000000000000)
            3            2  (-0.1406832465907498,0.000000000000000)
            3            3  (0.3044770798903675,0.000000000000000)
            3            4  (-6.1109298608923294E-008,0.000000000000000)
            3            5  (0.1130134049125134,0.000000000000000)
            3            6  (2.0187699527314116E-002,0.000000000000000)
            3            7  (1.1337911456065434E-007,0.000000000000000)
            3            8  (-7.5670664163790353E-003,0.000000000000000)
            4            1  (-3.9538817217641076E-002,0.000000000000000)
            4            2  (7.5437382024616563E-003,0.000000000000000)
            4            3  (3.7765668898313712E-003,0.000000000000000)
            4            4  (-1.5516911553297217E-002,0.000000000000000)
            4            5  (5.8223342805683812E-003,0.000000000000000)
            4            6  (-1.5248874248779994E-002,0.000000000000000)
            4            7  (-1.2326655610777773E-003,0.000000000000000)
            4            8  (-2.1033147258336420E-002,0.000000000000000)
            5            1  (-3.9531562263029708E-002,0.000000000000000)
            5            2  (7.5425600726584125E-003,0.000000000000000)
            5            3  (3.7753662006630565E-003,0.000000000000000)
            5            4  (1.5515071681515610E-002,0.000000000000000)
            5            5  (5.8231746823465868E-003,0.000000000000000)
            5            6  (-1.5249020510949221E-002,0.000000000000000)
            5            7  (1.2326178754819346E-003,0.000000000000000)
            5            8  (-2.1033041908872424E-002,0.000000000000000)
            8   1.9825799861339890E-002
            1            1  (1.5369678746386833E-007,0.000000000000000)
            1            2  (-5.2739079375911596E-008,0.000000000000000)
            1            3  (7.4424379375139387E-007,0.000000000000000)
            1            4  (-0.9906003519006411,0.000000000000000)
            1            5  (-5.6492018448926359E-006,0.000000000000000)
            1            6  (-9.1042667416018577E-008,0.000000000000000)
            1            7  (0.1565837484098873,0.000000000000000)
            1            8  (8.4321601585523403E-007,0.000000000000000)
            1            9  (5.1998166711953970E-008,0.000000000000000)
            1           10  (-0.1441460218989321,0.000000000000000)
            1           11  (5.0911573920318441E-007,0.000000000000000)
            1           12  (9.8867962386501640E-002,0.000000000000000)
            1           13  (-7.6485687389476052E-007,0.000000000000000)
            1           14  (1.6793671000525940E-008,0.000000000000000)
            1           15  (-3.4593867428800856E-002,0.000000000000000)
            1           16  (1.3459447818026336E-007,0.000000000000000)
            1           17  (2.3875881386494702E-002,0.000000000000000)
            1           18  (-1.9521281741326284E-007,0.000000000000000)
            2            1  (-5.7743897756958731E-006,0.000000000000000)
            2            2  (8.8437197348929095E-007,0.000000000000000)
            2            3  (-4.5271985779293600E-008,0.000000000000000)
            2            4  (2.5823836553845011E-002,0.000000000000000)
            2            5  (2.3859605258394202E-006,0.000000000000000)
            2            6  (2.3844838309292404E-008,0.000000000000000)
            2            7  (-2.6902994304861670E-002,0.000000000000000)
            2            8  (1.0620097599109967E-007,0.000000000000000)
            3            1  (1.4215286668346492E-006,0.000000000000000)
            3            2  (-2.6499412323308686E-007,0.000000000000000)
            3            3  (4.3428274322351102E-007,0.000000000000000)
            3            4  (2.7046298651674433E-002,0.000000000000000)
            3            5  (2.3755076663298087E-007,0.000000000000000)
            3            6  (7.8956087837299394E-008,0.000000000000000)
            3            7  (-2.7015311549718944E-002,0.000000000000000)
            3            8  (-1.3376908496543126E-007,0.000000000000000)
            4            1  (0.8602531280230902,0.000000000000000)
            4            2  (-0.1407266673346169,0.000000000000000)
            4            3  (-0.1475948696358547,0.000000000000000)
            4            4  (0.2304585492791148,0.000000000000000)
            4            5  (0.1015411514229539,0.000000000000000)
            4            6  (-1.7728378051860779E-002,0.000000000000000)
            4            7  (5.5935584401857318E-003,0.000000000000000)
            4            8  (1.2243943292950468E-002,0.000000000000000)
            5            1  (-0.8602487632274417,0.000000000000000)
            5            2  (0.1407260152132829,0.000000000000000)
            5            3  (0.1475938641213445,0.000000000000000)
            5            4  (0.2304569045920208,0.000000000000000)
            5            5  (-0.1015402596399799,0.000000000000000)
            5            6  (1.7728318014530269E-002,0.000000000000000)
            5            7  (5.5933841999740632E-003,0.000000000000000)
            5            8  (-1.2244181911588803E-002,0.000000000000000)
            9   8.0293211216442464E-002
            1            1  (-1.3147197599374001E-002,0.000000000000000)
            1            2  (3.7827520957841674E-003,0.000000000000000)
            1            3  (-6.7808713070319215E-002,0.000000000000000)
            1            4  (-1.4653918256847330E-006,0.000000000000000)
            1            5  (0.1180012991312249,0.000000000000000)
            1            6  (-3.4767517506517694E-002,0.000000000000000)
            1            7  (-9.7455153146006827E-007,0.000000000000000)
            1            8  (6.7580663397034710E-002,0.000000000000000)
            1            9  (3.5616906704464643E-002,0.000000000000000)
            1           10  (1.2101780752700503E-006,0.000000000000000)
            1           11  (0.1060345210863419,0.000000000000000)
            1           12  (-8.3157136202398267E-007,0.000000000000000)
            1           13  (-8.4404842259513779E-002,0.000000000000000)
            1           14  (9.7245047725649080E-003,0.000000000000000)
            1           15  (3.6988035928633065E-007,0.000000000000000)
            1           16  (3.0299859811258226E-002,0.000000000000000)
            1           17  (-2.5951295354099782E-007,0.000000000000000)
            1           18  (-2.3350771835717331E-002,0.000000000000000)
            2            1  (-0.7411290544379024,0.000000000000000)
            2            2  (0.1402110893419942,0.000000000000000)
            2            3  (0.2278851579907037,0.000000000000000)
            2            4  (5.7609426467998033E-006,0.000000000000000)
            2            5  (-0.4079751039426958,0.000000000000000)
            2            6  (2.2642628259013911E-003,0.000000000000000)
            2            7  (5.3727338693025500E-008,0.000000000000000)
            2            8  (2.1908737227197906E-003,0.000000000000000)
            3            1  (-0.1045635241069363,0.000000000000000)
            3            2  (1.9559775208683395E-002,0.000000000000000)
            3            3  (0.2159887424729275,0.000000000000000)
            3            4  (5.7789310373499488E-006,0.000000000000000)
            3            5  (-0.4152428354826821,0.000000000000000)
            3            6  (2.2043286579923531E-003,0.000000000000000)
            3            7  (5.4814380729529796E-008,0.000000000000000)
            3            8  (-6.0365046113160046E-003,0.000000000000000)
            4            1  (0.4260981599805335,0.000000000000000)
            4            2  (-7.9919177383020443E-002,0.000000000000000)
            4            3  (0.2203415553211365,0.000000000000000)
            4            4  (4.3317634681689322E-003,0.000000000000000)
            4            5  (-0.4264546253739748,0.000000000000000)
            4            6  (9.1677883258638301E-004,0.000000000000000)
            4            7  (3.2584184800708441E-003,0.000000000000000)
            4            8  (-3.9624358788673012E-003,0.000000000000000)
            5            1  (0.4261145462037435,0.000000000000000)
            5            2  (-7.9922408257924765E-002,0.000000000000000)
            5            3  (0.2203418058389084,0.000000000000000)
            5            4  (-4.3209555526129975E-003,0.000000000000000)
            5            5  (-0.4264547128090022,0.000000000000000)
            5            6  (9.1671255133085562E-004,0.000000000000000)
            5            7  (-3.2583708410644252E-003,0.000000000000000)
            5            8  (-3.9623883919533568E-003,0.000000000000000)
           10   8.0376768753736019E-002
            1            1  (-3.6421346499383262E-003,0.000000000000000)
            1            2  (8.2922448311561700E-004,0.000000000000000)
            1            3  (-0.1173282514349282,0.000000000000000)
            1            4  (1.0888582239103873E-007,0.000000000000000)
            1            5  (-6.1241096198519446E-002,0.000000000000000)
            1            6  (-6.8093874438453494E-002,0.000000000000000)
            1            7  (-3.2569568178492236E-008,0.000000000000000)
            1            8  (-3.5330731473353652E-002,0.000000000000000)
            1            9  (7.4157824221635749E-002,0.000000000000000)
            1           10  (-4.0040391465391105E-008,0.000000000000000)
            1           11  (5.6955817208667395E-002,0.000000000000000)
            1           12  (1.8878597297087436E-008,0.000000000000000)
            1           13  (0.1039654206202153,0.000000000000000)
            1           14  (2.0819894614816994E-002,0.000000000000000)
            1           15  (-7.6052019933178720E-009,0.000000000000000)
            1           16  (1.5728794666897177E-002,0.000000000000000)
            1           17  (-6.6371818807174466E-010,0.000000000000000)
            1           18  (2.9712808397083325E-002,0.000000000000000)
            2            1  (0.3828099474147778,0.000000000000000)
            2            2  (-7.2287600503273916E-002,0.000000000000000)
            2            3  (0.4342531786261961,0.000000000000000)
            2            4  (-1.1142525997233644E-008,0.000000000000000)
            2            5  (0.2094099395933401,0.000000000000000)
            2            6  (5.1269977813350014E-003,0.000000000000000)
            2            7  (8.4917504227607233E-010,0.000000000000000)
            2            8  (-1.0091766144513098E-003,0.000000000000000)
            3            1  (-0.8223413057837595,0.000000000000000)
            3            2  (0.1541169277022089,0.000000000000000)
            3            3  (0.4011805109934580,0.000000000000000)
            3            4  (-1.9183816323388265E-008,0.000000000000000)
            3            5  (0.2288381498302810,0.000000000000000)
            3            6  (-2.0089334383166500E-003,0.000000000000000)
            3            7  (-1.3647322616228544E-009,0.000000000000000)
            3            8  (-2.4628540708046884E-004,0.000000000000000)
            4            1  (0.2226790019062758,0.000000000000000)
            4            2  (-4.2079552477491684E-002,0.000000000000000)
            4            3  (0.4188442020510008,0.000000000000000)
            4            4  (2.0411139274637536E-003,0.000000000000000)
            4            5  (0.2203817629415779,0.000000000000000)
            4            6  (4.5735968497975562E-003,0.000000000000000)
            4            7  (1.7686400439163533E-003,0.000000000000000)
            4            8  (3.8645359153446101E-003,0.000000000000000)
            5            1  (0.2226791629223917,0.000000000000000)
            5            2  (-4.2079632373808344E-002,0.000000000000000)
            5            3  (0.4188441704677397,0.000000000000000)
            5            4  (-2.0410788929925549E-003,0.000000000000000)
            5            5  (0.2203818532694806,0.000000000000000)
            5            6  (4.5736022536331591E-003,0.000000000000000)
            5            7  (-1.7686400630413264E-003,0.000000000000000)
            5            8  (3.8645334661127034E-003,0.000000000000000)
           11   8.0850108316339583E-002
            1            1  (-2.7526188198668125E-008,0.000000000000000)
            1            2  (1.1947353179098598E-008,0.000000000000000)
            1            3  (-8.7069515893219850E-007,0.000000000000000)
            1            4  (0.1386855636024656,0.000000000000000)
            1            5  (1.3339012808969622E-006,0.000000000000000)
            1            6  (-3.7990453383319527E-007,0.000000000000000)
            1            7  (7.5949118745952351E-002,0.000000000000000)
            1            8  (7.9405675694020000E-007,0.000000000000000)
            1            9  (3.2551697171904901E-007,0.000000000000000)
            1           10  (-0.1136016928759606,0.000000000000000)
            1           11  (1.2968464826269290E-006,0.000000000000000)
            1           12  (7.8091840484224725E-002,0.000000000000000)
