 #Kpoint 
    0.000000000000000         0.000000000000000         0.000000000000000     
 #Kpoint 
    0.000000000000000         0.000000000000000         0.000000000000000     
 #Kpoint 
    0.000000000000000         0.000000000000000         0.000000000000000     
 #Kpoint 
    0.000000000000000         0.000000000000000         0.000000000000000     
 #Kpoint 
    0.000000000000000         0.000000000000000         0.000000000000000     
 #Kpoint 
    0.000000000000000         0.000000000000000         0.000000000000000     
 #Kpoint 
    0.000000000000000         0.000000000000000         0.000000000000000     
 #Kpoint 
    0.000000000000000         0.000000000000000         0.000000000000000     
 #Kpoint 
    0.000000000000000         0.000000000000000         0.000000000000000     
 #Kpoint 
    0.000000000000000         0.000000000000000         0.000000000000000     
 #Kpoint 
    0.000000000000000         0.000000000000000         0.000000000000000     
 #Kpoint 
    0.000000000000000         0.000000000000000         0.000000000000000     
 #Kpoint 
    0.000000000000000         0.000000000000000         0.000000000000000     
 #Kpoint 
    0.000000000000000         0.000000000000000         0.000000000000000     
 #Kpoint 
    0.000000000000000         0.000000000000000         0.000000000000000     
 #Kpoint 
    0.000000000000000         0.000000000000000         0.000000000000000     
 #Kpoint 
    0.000000000000000         0.000000000000000         0.000000000000000     
 #Kpoint 
    0.000000000000000         0.000000000000000         0.000000000000000     
 #Kpoint 
    0.000000000000000         0.000000000000000         0.000000000000000     
 #Kpoint 
    0.000000000000000         0.000000000000000         0.000000000000000     
 #Kpoint 
    0.000000000000000         0.000000000000000         0.000000000000000     
 #Kpoint 
    0.000000000000000         0.000000000000000         0.000000000000000     
 #Kpoint 
    0.000000000000000         0.000000000000000         0.000000000000000     
 #Kpoint 
    0.000000000000000         0.000000000000000         0.000000000000000     
 #Kpoint 
    0.000000000000000         0.000000000000000         0.000000000000000     
 #Kpoint 
    0.000000000000000         0.000000000000000         0.000000000000000     
 #Kpoint 
    0.000000000000000         0.000000000000000         0.000000000000000     
 #Kpoint 
    0.000000000000000         0.000000000000000         0.000000000000000     
 #Kpoint 
    0.000000000000000         0.000000000000000         0.000000000000000     
 #Kpoint 
    0.000000000000000         0.000000000000000         0.000000000000000     
 #Kpoint 
    0.000000000000000         0.000000000000000         0.000000000000000     
 #Kpoint 
    0.000000000000000         0.000000000000000         0.000000000000000     
 #Kpoint 
    0.000000000000000         0.000000000000000         0.000000000000000     
            1  -0.6260602881498084     
            1            1  (-0.4941441186354667,0.000000000000000)
            1            2  (-7.2621782480412178E-002,0.000000000000000)
            1            3  (-5.3065931437242940E-002,0.000000000000000)
            1            4  (-1.3098218271786958E-003,0.000000000000000)
            1            5  (3.1004179819285077E-007,0.000000000000000)
            1            6  (8.6692070233857239E-003,0.000000000000000)
            1            7  (3.9806732810389480E-004,0.000000000000000)
            1            8  (-1.8388902417519881E-007,0.000000000000000)
            1            9  (-2.5581799945162522E-003,0.000000000000000)
            1           10  (5.3037830231499180E-004,0.000000000000000)
            1           11  (-5.5927393369275989E-008,0.000000000000000)
            1           12  (-2.8643991312695721E-003,0.000000000000000)
            1           13  (-1.1762766367117203E-004,0.000000000000000)
            1           14  (6.9331763979518445E-009,0.000000000000000)
            1           15  (2.0150043946925538E-004,0.000000000000000)
            1           16  (-3.7640408719046913E-008,0.000000000000000)
            1           17  (-9.8945015280399391E-005,0.000000000000000)
            1           18  (-3.7557205848746502E-005,0.000000000000000)
            1           19  (-1.6746181205212864E-008,0.000000000000000)
            1           20  (6.6988019431667893E-004,0.000000000000000)
            1           21  (6.6228036910405970E-009,0.000000000000000)
