 #Kpoint 
            4            2  (-2.0370799742360456E-004,0.000000000000000)
            4            3  (7.0898937265115628E-005,0.000000000000000)
            4            4  (0.2098007376036442,0.000000000000000)
            5            1  (-0.2465364775096026,0.000000000000000)
            5            2  (0.1713589223346529,0.000000000000000)
            5            3  (-1.4426555562389967E-004,0.000000000000000)
            5            4  (-0.1004174102726034,0.000000000000000)
            6            1  (0.2460978084818605,0.000000000000000)
            6            2  (-0.1709747930345686,0.000000000000000)
            6            3  (1.1131299361072146E-004,0.000000000000000)
            6            4  (-0.1011317251052032,0.000000000000000)
            7            1  (-0.2127920916200913,0.000000000000000)
            8            1  (0.2082010543975665,0.000000000000000)
            9            1  (-0.2087234622341677,0.000000000000000)
           10            1  (-0.2085004629592128,0.000000000000000)
           11            1  (0.2083315199515641,0.000000000000000)
           12            1  (0.2131518002000602,0.000000000000000)
            9  -0.4987809812927087     
            1            1  (-1.8929320982152789E-002,0.000000000000000)
            1            2  (1.5000790747499236E-003,0.000000000000000)
            1            3  (-1.4162521445812835E-004,0.000000000000000)
            1            4  (-0.4516171823252942,0.000000000000000)
            2            1  (-3.9263022270314696E-003,0.000000000000000)
            2            2  (0.2428346234439053,0.000000000000000)
            2            3  (-7.8192722776304830E-005,0.000000000000000)
            2            4  (-2.8981422908282976E-002,0.000000000000000)
            3            1  (4.1797718879697339E-003,0.000000000000000)
            3            2  (-0.2527811689546877,0.000000000000000)
            3            3  (6.5121376056385063E-005,0.000000000000000)
            3            4  (-3.6872029754996538E-002,0.000000000000000)
            4            1  (1.9433951695735890E-002,0.000000000000000)
            4            2  (1.9549083002075424E-003,0.000000000000000)
            4            3  (1.3752399716223328E-004,0.000000000000000)
            4            4  (-0.4516906109472414,0.000000000000000)
            5            1  (3.5782715736953851E-003,0.000000000000000)
            5            2  (0.2418561150081681,0.000000000000000)
            5            3  (-2.1341774551212754E-005,0.000000000000000)
            5            4  (-2.8951998646608294E-002,0.000000000000000)
            6            1  (-4.3513178321125251E-003,0.000000000000000)
            6            2  (-0.2520177847815449,0.000000000000000)
            6            3  (-1.6049215706218585E-005,0.000000000000000)
            6            4  (-3.7031819012387578E-002,0.000000000000000)
            7            1  (0.2018517288887561,0.000000000000000)
            8            1  (0.1031442453420389,0.000000000000000)
            9            1  (-0.1088877114409455,0.000000000000000)
           10            1  (-0.1030205276694478,0.000000000000000)
           11            1  (0.1086427145107438,0.000000000000000)
           12            1  (-0.2015378124861409,0.000000000000000)
           10  -0.4981865414125371     
            1            1  (2.4713962999593634E-004,0.000000000000000)
            1            2  (0.1100971878449010,0.000000000000000)
            1            3  (3.9173006280257509E-005,0.000000000000000)
            1            4  (7.3030163879202262E-003,0.000000000000000)
            2            1  (1.4360535141172200E-002,0.000000000000000)
            2            2  (-0.3186651124802463,0.000000000000000)
            2            3  (1.6770104887469658E-004,0.000000000000000)
            2            4  (0.2444780751341205,0.000000000000000)
            3            1  (1.4911555783149141E-002,0.000000000000000)
            3            2  (-0.3097562690518040,0.000000000000000)
            3            3  (1.6587938410981642E-004,0.000000000000000)
            3            4  (-0.2435688086717206,0.000000000000000)
            4            1  (-7.0150761661193683E-004,0.000000000000000)
            4            2  (0.1097659001876509,0.000000000000000)
            4            3  (4.6835194071076471E-005,0.000000000000000)
            4            4  (7.0118095571998079E-003,0.000000000000000)
            5            1  (-1.4361004418531166E-002,0.000000000000000)
            5            2  (-0.3180675239175201,0.000000000000000)
            5            3  (-1.0198178910139102E-005,0.000000000000000)
            5            4  (0.2451607249164109,0.000000000000000)
            6            1  (-1.4017675522747361E-002,0.000000000000000)
            6            2  (-0.3106832134913081,0.000000000000000)
            6            3  (-2.3669241233145611E-005,0.000000000000000)
            6            4  (-0.2437708313707211,0.000000000000000)
            7            1  (-3.3120660296796956E-003,0.000000000000000)
            8            1  (-0.1796957619721477,0.000000000000000)
            9            1  (-0.1755492878640388,0.000000000000000)
           10            1  (0.1794045466991930,0.000000000000000)
           11            1  (0.1762865111319432,0.000000000000000)
           12            1  (2.9187140679220640E-003,0.000000000000000)
           11  -0.4367335786349460     
            1            1  (6.6771922223244309E-002,0.000000000000000)
            1            2  (-7.7734012809516041E-004,0.000000000000000)
            1            3  (4.0374435775228628E-004,0.000000000000000)
            1            4  (-0.3649666243947966,0.000000000000000)
            2            1  (-3.3817395116413365E-002,0.000000000000000)
            2            2  (-2.8352870326317993E-003,0.000000000000000)
            2            3  (5.6145251512672593E-004,0.000000000000000)
            2            4  (0.3606980143308350,0.000000000000000)
            3            1  (-3.3632237734590155E-002,0.000000000000000)
            3            2  (-4.3788308556369383E-003,0.000000000000000)
            3            3  (5.5917555575595815E-004,0.000000000000000)
            3            4  (-0.3608935131211916,0.000000000000000)
            4            1  (6.6734632271634522E-002,0.000000000000000)
            4            2  (9.7219607131440885E-004,0.000000000000000)
            4            3  (4.0076884526445909E-004,0.000000000000000)
            4            4  (0.3649646555980932,0.000000000000000)
            5            1  (-3.3333399792649342E-002,0.000000000000000)
            5            2  (2.0923256074455239E-003,0.000000000000000)
            5            3  (5.6144395155368644E-004,0.000000000000000)
            5            4  (-0.3605501313314892,0.000000000000000)
            6            1  (-3.4276025049375540E-002,0.000000000000000)
            6            2  (4.2012583181067790E-003,0.000000000000000)
            6            3  (5.5518597709908895E-004,0.000000000000000)
            6            4  (0.3603969312253930,0.000000000000000)
            7            1  (0.3122793747592829,0.000000000000000)
            8            1  (-0.1556136868198365,0.000000000000000)
            9            1  (-0.1566768244176272,0.000000000000000)
           10            1  (-0.1550650512067503,0.000000000000000)
           11            1  (-0.1568140336560412,0.000000000000000)
           12            1  (0.3120884558013463,0.000000000000000)
           12  -0.4363143149286897     
            1            1  (2.4954169174322170E-005,0.000000000000000)
            1            2  (-0.3577338795221482,0.000000000000000)
            1            3  (2.1045979410103132E-004,0.000000000000000)
            1            4  (1.2720139657849980E-003,0.000000000000000)
            2            1  (5.8015612516780377E-002,0.000000000000000)
            2            2  (0.3635299394174622,0.000000000000000)
            2            3  (2.1425940599572116E-004,0.000000000000000)
            2            4  (-3.5095110043390915E-003,0.000000000000000)
            3            1  (-5.7850109581697243E-002,0.000000000000000)
            3            2  (-0.3643137857370519,0.000000000000000)
            3            3  (3.9814279355974362E-004,0.000000000000000)
            3            4  (-1.6085545308193955E-003,0.000000000000000)
            4            1  (-5.1461561978779222E-004,0.000000000000000)
            4            2  (0.3586377710723888,0.000000000000000)
            4            3  (4.4350351845218644E-004,0.000000000000000)
            4            4  (-4.9771414931310519E-004,0.000000000000000)
            5            1  (5.8530471262768141E-002,0.000000000000000)
            5            2  (-0.3647242305687465,0.000000000000000)
            5            3  (4.3078765297335721E-004,0.000000000000000)
            5            4  (3.6454655171744474E-003,0.000000000000000)
            6            1  (-5.8128333495722169E-002,0.000000000000000)
            6            2  (0.3637760475365847,0.000000000000000)
            6            3  (2.5438496992211069E-004,0.000000000000000)
            6            4  (2.0331389987080033E-003,0.000000000000000)
            7            1  (-7.9984646020560865E-004,0.000000000000000)
            8            1  (0.2704650624735814,0.000000000000000)
            9            1  (-0.2700431754780760,0.000000000000000)
           10            1  (0.2712718926386643,0.000000000000000)
           11            1  (-0.2699818808370956,0.000000000000000)
           12            1  (-8.2671833128105993E-004,0.000000000000000)
           13  -0.4329546596263280     
            1            1  (1.6787066386249845E-004,0.000000000000000)
            1            2  (-3.2543920157069971E-004,0.000000000000000)
            1            3  (-0.2967354831851289,0.000000000000000)
            1            4  (-6.2513348682241619E-004,0.000000000000000)
            2            1  (1.4374253497999729E-004,0.000000000000000)
            2            2  (2.9966490203352410E-004,0.000000000000000)
            2            3  (-0.2959375965374695,0.000000000000000)
            2            4  (6.3050778212765354E-004,0.000000000000000)
            3            1  (1.3540895904352875E-005,0.000000000000000)
            3            2  (-4.6791210733118687E-004,0.000000000000000)
            3            3  (-0.2958857901222639,0.000000000000000)
            3            4  (-6.4388983345998584E-004,0.000000000000000)
            4            1  (1.7584431673596198E-004,0.000000000000000)
            4            2  (4.7822264525163841E-004,0.000000000000000)
            4            3  (-0.2966749125561102,0.000000000000000)
            4            4  (6.6012726604342301E-004,0.000000000000000)
            5            1  (1.0915831067739345E-004,0.000000000000000)
            5            2  (-4.8105984024173555E-004,0.000000000000000)
            5            3  (-0.2960133413948742,0.000000000000000)
            5            4  (-6.2803785257721837E-004,0.000000000000000)
            6            1  (-5.0955479589608108E-005,0.000000000000000)
            6            2  (3.5519608109923036E-004,0.000000000000000)
            6            3  (-0.2961017874497339,0.000000000000000)
            6            4  (6.0858573980142664E-004,0.000000000000000)
            7            1  (4.3272216171039407E-004,0.000000000000000)
            8            1  (-1.0761929035720834E-004,0.000000000000000)
            9            1  (-6.8951677238499260E-004,0.000000000000000)
           10            1  (4.5836801433392726E-005,0.000000000000000)
           11            1  (-5.8256388437106198E-004,0.000000000000000)
           12            1  (4.4503996009348431E-004,0.000000000000000)
           14  -0.3458612210530207     
            1            1  (-2.5865538148058052E-004,0.000000000000000)
            1            2  (-7.9613794663845400E-005,0.000000000000000)
            1            3  (0.5267382804758661,0.000000000000000)
            1            4  (-2.1692074209147126E-005,0.000000000000000)
            2            1  (-1.6429900418896671E-004,0.000000000000000)
            2            2  (6.5047477170355463E-005,0.000000000000000)
            2            3  (0.2582177122597080,0.000000000000000)
            2            4  (-1.8887312383484847E-005,0.000000000000000)
            3            1  (1.5494146716224052E-004,0.000000000000000)
            3            2  (-7.8815588872111931E-005,0.000000000000000)
            3            3  (-0.2675457454375250,0.000000000000000)
            3            4  (-2.5047342922478421E-005,0.000000000000000)
            4            1  (2.9412674486610567E-004,0.000000000000000)
            4            2  (1.0730574835704967E-004,0.000000000000000)
            4            3  (-0.5266654281182730,0.000000000000000)
            4            4  (-2.5637714737052609E-005,0.000000000000000)
            5            1  (1.3291992744404331E-004,0.000000000000000)
            5            2  (-9.9029157283108036E-005,0.000000000000000)
            5            3  (-0.2583677361047035,0.000000000000000)
            5            4  (-7.6834802003050861E-005,0.000000000000000)
            6            1  (-1.1542048705649240E-004,0.000000000000000)
            6            2  (7.3838091978331994E-005,0.000000000000000)
            6            3  (0.2675320538266006,0.000000000000000)
            6            4  (-5.9802043757238455E-005,0.000000000000000)
            7            1  (2.0945003065686677E-004,0.000000000000000)
            8            1  (1.6005166369350229E-004,0.000000000000000)
            9            1  (-1.6144611407494140E-004,0.000000000000000)
           10            1  (3.4951512011271845E-005,0.000000000000000)
           11            1  (-3.3727860797979619E-005,0.000000000000000)
           12            1  (-2.1951184161614142E-004,0.000000000000000)
           15  -0.3453903008873864     
            1            1  (-6.7289124066155880E-005,0.000000000000000)
            1            2  (1.5471539895822321E-004,0.000000000000000)
            1            3  (5.5382058852357294E-003,0.000000000000000)
            1            4  (-4.6082935579759637E-005,0.000000000000000)
            2            1  (-2.8014497509556757E-004,0.000000000000000)
            2            2  (4.1362132292509197E-005,0.000000000000000)
            2            3  (0.4588128200274419,0.000000000000000)
            2            4  (7.1532374405377412E-006,0.000000000000000)
            3            1  (-2.5268535152519290E-004,0.000000000000000)
            3            2  (9.9285883424920689E-006,0.000000000000000)
            3            3  (0.4532842686830793,0.000000000000000)
            3            4  (2.3113056845177522E-005,0.000000000000000)
            4            1  (-7.2262226197617014E-005,0.000000000000000)
            4            2  (1.7378316068911100E-004,0.000000000000000)
            4            3  (-5.1510206277012418E-003,0.000000000000000)
            4            4  (5.3282482484730096E-005,0.000000000000000)
            5            1  (3.1882706605912436E-004,0.000000000000000)
            5            2  (6.2534910609395568E-005,0.000000000000000)
            5            3  (-0.4586972616110590,0.000000000000000)
            5            4  (-2.2216819853951833E-005,0.000000000000000)
            6            1  (2.6103676718404429E-004,0.000000000000000)
            6            2  (1.1335537097541980E-004,0.000000000000000)
            6            3  (-0.4535594012737224,0.000000000000000)
            6            4  (-2.3706437259775029E-005,0.000000000000000)
            7            1  (4.6531478213690092E-006,0.000000000000000)
            8            1  (1.7436828273790651E-004,0.000000000000000)
            9            1  (1.4507656121607275E-004,0.000000000000000)
           10            1  (-5.3859634585045618E-005,0.000000000000000)
           11            1  (-9.3536491759049531E-005,0.000000000000000)
           12            1  (-3.6497330813402984E-007,0.000000000000000)
           16  -0.1495970235122873     
            1            1  (6.7213454105506285E-004,0.000000000000000)
            1            2  (-1.4729485736150231E-004,0.000000000000000)
            1            3  (-0.7313180464071988,0.000000000000000)
            1            4  (4.4396984273187477E-005,0.000000000000000)
            2            1  (-2.8042639994903652E-004,0.000000000000000)
            2            2  (-2.1420139368145440E-005,0.000000000000000)
            2            3  (0.3774112529542311,0.000000000000000)
            2            4  (2.6190411294152468E-005,0.000000000000000)
            3            1  (-2.2607794551272745E-004,0.000000000000000)
            3            2  (-2.0176227325664336E-005,0.000000000000000)
            3            3  (0.3543469971652285,0.000000000000000)
            3            4  (4.0661370328411990E-006,0.000000000000000)
            4            1  (7.2048692003941260E-004,0.000000000000000)
            4            2  (-1.3599528043222779E-004,0.000000000000000)
            4            3  (-0.7308008020539164,0.000000000000000)
            4            4  (-2.1597503252822654E-005,0.000000000000000)
            5            1  (-3.7964771656204559E-004,0.000000000000000)
            5            2  (-1.7020012951074993E-004,0.000000000000000)
            5            3  (0.3765119259661316,0.000000000000000)
            5            4  (-5.7435701147172855E-005,0.000000000000000)
            6            1  (-2.9858795058065695E-004,0.000000000000000)
            6            2  (-1.9424089516413364E-004,0.000000000000000)
            6            3  (0.3547688710444291,0.000000000000000)
            6            4  (1.1675420008653701E-004,0.000000000000000)
            7            1  (-3.0093357067411617E-004,0.000000000000000)
            8            1  (2.1423046322828035E-004,0.000000000000000)
            9            1  (1.6263496875715941E-004,0.000000000000000)
           10            1  (-3.9976371925559432E-006,0.000000000000000)
           11            1  (-1.0854888801692826E-005,0.000000000000000)
           12            1  (-3.6194143705670610E-004,0.000000000000000)
           17  -0.1493952947573040     
            1            1  (1.4031945862536677E-004,0.000000000000000)
            1            2  (-2.0503965975200342E-004,0.000000000000000)
            1            3  (-1.3274966588906124E-002,0.000000000000000)
            1            4  (5.7046571772987629E-005,0.000000000000000)
            2            1  (4.6178780433694347E-004,0.000000000000000)
            2            2  (4.8716737584778450E-005,0.000000000000000)
            2            3  (-0.6263094995366654,0.000000000000000)
            2            4  (-3.9100369460855764E-005,0.000000000000000)
            3            1  (-3.9319253566047843E-004,0.000000000000000)
            3            2  (-7.0110822166751947E-005,0.000000000000000)
            3            3  (0.6394015083973409,0.000000000000000)
            3            4  (-2.4599548510028456E-006,0.000000000000000)
            4            1  (-1.3329991896409051E-004,0.000000000000000)
            4            2  (1.6349932309182172E-004,0.000000000000000)
            4            3  (-1.2623208160462333E-002,0.000000000000000)
            4            4  (7.2828402716121194E-005,0.000000000000000)
            5            1  (4.4282248974635555E-004,0.000000000000000)
            5            2  (1.0135631387109533E-004,0.000000000000000)
